y,x1,x2,x3,x4,x5
2832.459903,75.48884561,41.95701064,-42.58024233,0,54.97707676
2599.10114,72.0517085,35.4626031,-45.67720885,0,55.20787974
3210.725126,58.79699243,48.39751387,-59.89801963,0,37.56343088
3908.239804,35.847279,65.14658044,-65.24197447,0,51.61542061
2754.870535,59.55978993,44.40815957,-45.6119165,0,47.92944745
3140.831346,48.68196243,56.24760792,-43.81918346,0,57.17881164
2977.764951,52.03398671,45.75754928,-59.40055152,0,39.13052471
3516.948097,68.28722958,49.91769538,-64.31376302,0,46.45135294
4582.125834,70.49636578,75.42024869,-50.16863287,1,37.93165995
3172.928943,46.02394349,55.06285943,-50.58881093,0,48.72029753
2616.851045,90.4497819,24.93492355,-48.13251817,0,51.61775996
2911.710926,71.7441567,48.68816256,-46.00248425,1,52.31665063
3608.257614,48.74266339,65.39690014,-53.24406948,1,41.98153605
2168.368228,93.37049881,9.609187437,-48.58520587,1,14.86537467
2827.900045,70.19845157,43.63834071,-42.81891267,0,45.76608727
4867.504314,53.48703425,77.68659324,-55.75235695,0,43.49708259
2422.490875,51.93809724,40.98647521,-41.75102491,0,59.3954409
3164.453363,63.62029181,62.48233391,-15.64582768,0,85.00460514
2971.212218,36.54478486,55.71866874,-45.71436324,0,64.51504638
2205.932954,47.10348846,36.83962801,-42.34001852,0,49.58595951
4838.941545,90.88297636,71.44603944,-49.37157876,0,36.65773734
4111.887813,48.62453933,73.65411459,-49.34408221,1,68.16604866
3406.101086,56.85352569,53.38710466,-58.53637689,0,38.17128194
3574.561344,91.79138066,50.06572944,-49.31797491,0,49.67603776
3141.235082,48.62289009,58.21394438,-38.38444112,0,71.96669728
3179.410077,55.19826092,50.06777038,-56.80903887,0,53.10052244
2043.365092,46.13392519,32.91784904,-55.80542606,1,41.46663578
3034.036865,78.91853548,33.12161672,-66.30623656,0,37.31368775
4228.881376,54.11568152,70.99141625,-47.79798777,0,57.24983051
2933.685858,69.01922087,46.03223386,-43.84334014,0,53.89595178
2970.105266,73.58677637,53.4908821,-24.05794241,0,93.05015501
4102.204767,92.69259126,54.49087896,-63.64619593,0,27.337586
3394.847262,93.96009019,47.95717304,-43.70648144,0,52.70051991
4098.305269,36.27777262,70.97955221,-54.92857257,0,37.50650768
4065.713222,55.55085201,69.93564404,-42.27800048,0,68.47021524
2710.015786,48.6352958,47.88955423,-58.48020315,1,48.38906414
2528.685805,82.33917657,34.64649841,-35.94409807,0,65.84125803
2500.666629,66.52117801,37.1985802,-42.03614243,0,69.36830948
3974.934185,74.46537203,58.29932187,-60.33239872,0,23.52890655
2630.73826,40.90936476,50.07817115,-40.12280964,0,64.02894146
3025.585711,50.0619775,45.07311201,-64.8025641,0,46.8383043
2468.148803,39.36366242,45.14962562,-44.70037895,0,60.95335847
4255.658212,90.84245578,62.39281469,-66.8348815,1,39.71197692
3677.441413,92.88639073,50.88091434,-69.16724851,1,19.00869233
3122.773265,58.76906681,51.92877816,-62.62938806,1,26.03669145
3313.134723,59.7979568,53.00626092,-52.65368264,0,57.37262668
3182.294215,49.46025407,55.99450385,-45.92738973,0,39.6235978
3285.912614,74.15421726,51.38468581,-44.88522803,0,64.46954147
2224.24869,53.1111759,38.04627033,-36.65381527,0,74.5673899
2641.673151,62.70015288,41.60782341,-43.52249175,0,42.51863369
1660.732864,36.68750988,20.83624839,-44.99428198,0,42.66844598
3366.914917,64.12911157,54.53745493,-48.08265062,0,55.54250815
3367.807285,46.89005387,57.24777945,-53.50681301,0,55.28862753
2682.48906,52.22087446,49.37095031,-36.05791148,0,78.25981321
4117.276109,62.82581225,69.41295533,-41.35805989,0,63.3252937
3256.011705,51.84339906,57.79651048,-42.78126176,0,58.5963857
3166.256948,69.63325624,48.08104959,-50.30018738,0,54.3111915
3172.982431,34.00754838,64.82550022,-41.22408702,1,48.09692951
1920.125842,53.38159197,30.91289127,-33.21521677,0,63.60718547
2866.03006,68.25329802,49.2342851,-45.0546974,1,54.07946351
3021.251455,48.97676524,55.94029586,-38.16109919,0,44.1212464
4293.368305,47.39267112,72.51396207,-51.06174321,0,46.66129386
3974.744736,90.87172564,60.63498191,-41.16063708,0,53.76989644
3490.337349,37.69177476,58.9777042,-61.67165855,0,51.44623311
3431.956505,45.58490635,51.51243222,-73.04497998,0,23.36164052
1623.544933,45.13799947,11.45870946,-44.02467456,0,63.1113576
2726.993065,85.3235465,19.62310169,-63.27543403,0,22.92735748
3344.631075,45.75525555,64.18292115,-32.75115873,0,57.07003833
3309.834269,85.19574909,43.80166379,-55.2674184,0,48.30646985
3147.186945,35.36288536,53.54951574,-61.31645655,0,38.49930695
3096.668745,64.11315954,53.19012242,-51.21415778,1,53.19978855
2665.683069,67.42764946,37.5100114,-48.81662737,0,56.62181759
3514.10293,64.41884267,60.45735856,-38.43101632,0,63.47906934
2710.9642,92.95434344,29.16406003,-45.39111551,0,72.00964625
3815.373144,88.73316363,49.29952938,-65.35297073,0,27.23959976
2615.944087,49.14019867,53.42144384,-33.45315455,1,57.70296031
3815.153534,71.53126747,57.57662847,-75.86286367,1,2.7703394
2810.272673,32.27977734,49.10686953,-58.03768807,0,40.35876419
2232.807049,36.16070531,37.89630145,-67.04012001,1,24.89540469
1840.44209,49.61036706,28.81687531,-35.02447198,0,61.1203407
3338.243029,88.17015313,40.56318363,-61.14484624,0,46.02108474
2712.904238,71.70219385,34.8849637,-52.66881689,0,54.96708346
3761.458229,76.93103723,56.54882731,-52.73385679,0,49.23090951
3544.128871,74.70951875,49.63311496,-61.53205042,0,44.18842811
1978.8922,35.69038092,36.80919839,-39.62063688,0,76.03580162
2471.268581,40.47160357,47.31626406,-52.33361467,1,50.76181626
2749.459382,88.48567924,34.789954,-42.21468117,0,49.22454562
2895.406423,66.82724638,42.8912102,-50.3689025,0,41.30062296
2359.494362,77.8325311,34.96975137,-40.72564844,1,38.9875855
3288.473683,51.03154344,55.61606321,-51.04689377,0,47.4612159
4667.649642,36.13213011,81.38397009,-44.47363559,0,54.02813798
3308.047085,53.07581904,60.23380285,-37.44973773,0,62.51752005
3718.942417,38.68461667,72.50502391,-38.24864207,1,53.53061205
4712.291842,73.20619416,72.83397066,-68.49235716,1,43.11078136
3082.516767,70.1072254,43.24215544,-56.31025217,0,29.86764526
2203.57384,51.99843907,37.73688031,-49.75423666,1,55.04456734
3293.821056,93.88700729,51.20804648,-41.32783111,1,53.18962296
4003.433034,76.79334958,64.36359741,-55.94932789,1,45.0218446
4412.955965,82.65680387,71.62226525,-45.29279219,1,53.52468572
3503.775763,82.19414297,58.64770197,-29.96249589,0,67.31609481
5303.811079,88.38302038,77.868139,-50.76717602,0,56.93120519
6468.624126,89.46472499,86.93497413,-71.17511566,0,27.22137295
2939.564878,75.88276398,41.8731199,-48.00727288,0,61.66123832
3265.374062,62.9651891,46.53187214,-63.8409163,0,33.85088047
2451.679704,30.63320614,53.46260682,-41.00841934,1,58.45106743
4041.30123,80.29409684,63.46014151,-43.86132561,0,35.69794944
2498.829028,47.56211472,49.64032216,-40.11503536,1,62.59833203
3853.351538,31.83887715,69.89952928,-49.66442346,0,49.95327794
5487.462725,90.28356819,77.41738532,-60.10051076,0,31.46627855
2476.338377,33.71683313,43.48651449,-52.88594878,0,42.05622697
3312.936201,58.77438373,57.27006729,-41.97118557,0,68.73394077
3041.498572,52.36324167,48.49104402,-55.9110465,0,28.74476884
3306.388558,61.44553193,55.22506814,-45.2182029,0,48.2835766
4138.691515,34.63386396,76.49231146,-51.00913405,1,63.87610259
2710.573466,40.8730403,59.29166205,-19.63666745,0,71.85716916
3834.565795,79.61091091,61.78962178,-52.60901144,1,43.76298948
2950.492065,56.49502757,58.34430497,-22.53068161,0,71.89718507
2902.969707,32.57800934,45.31457729,-71.02434084,0,13.03070616
2924.684964,91.51930321,37.275083,-44.37177948,0,52.77818564
2439.383587,45.00639054,43.14937092,-58.11161318,1,42.67698045
3065.65506,77.52449329,45.11260388,-46.08684716,0,66.56211407
2433.801059,77.29732036,26.05000647,-47.49856091,0,32.2081151
2346.943124,46.6514593,36.07255388,-51.12917031,0,39.11715553
4677.924526,86.00791634,64.87892303,-66.83264682,0,12.54948872
2301.306242,58.79148758,20.48645685,-60.86694938,0,42.93463371
3009.614541,41.26111562,56.72015576,-41.64541233,0,71.59476927
2633.511089,55.32817605,38.50748919,-54.48496351,0,38.73009639
4094.58521,73.31491459,59.13146516,-64.7556266,0,31.23136639
3468.49798,70.32749532,52.47974177,-54.18628381,0,52.94788276
3564.690237,83.02237381,46.47360341,-63.69641815,0,23.60955939
2384.9084,37.70575127,40.43571581,-51.5719802,0,42.17393646
4023.354141,83.56072616,61.00913713,-48.08170409,0,55.04906364
2851.600362,76.1729454,35.45903886,-55.37310246,0,36.80072501
2557.289786,43.65170525,39.25071076,-58.01686054,0,44.12065727
3726.76962,80.03105772,58.89370494,-41.89738124,0,70.7908067
3861.386363,91.92432651,58.08221589,-56.45897832,1,47.0424578
2420.551392,41.02140978,46.68751372,-37.6234355,0,67.47894156
3392.10848,32.56148178,61.18811791,-54.02091244,0,42.69382629
4955.911939,65.73825837,70.70964127,-76.57385681,0,29.60855504
2857.331178,78.95505165,43.13154096,-52.08357576,1,55.66814003
1981.565521,42.36635719,13.26724786,-62.95756881,0,35.9505308
3045.835182,40.78785267,54.59137627,-49.48281477,0,57.99150917
3265.33468,75.8561171,53.77476409,-48.91488458,1,45.50790486
2586.428372,35.91304345,46.98199072,-48.89154786,0,56.45474993
2579.176109,64.72552637,45.19777714,-31.00519957,0,76.86665821
1898.662656,39.09902729,38.91456123,-29.22105556,0,60.32240298
4536.045009,70.7180973,69.96254987,-54.54229377,0,56.49669595
2508.665445,73.39214341,37.32302665,-36.8625734,0,55.69286815
3569.727848,51.34208823,64.18174036,-39.83752099,0,58.45326438
3075.11096,68.45234773,45.31633663,-52.98337744,0,48.88535705
2579.003201,48.91110826,42.42712986,-48.85271173,0,55.57832025
1781.794899,30.63396339,30.00042533,-44.70495995,0,56.3714003
2584.248654,42.65162676,38.40254167,-61.86385813,0,27.08966915
2910.244691,46.10219071,47.62046535,-56.13959785,0,49.46533617
3313.463656,41.87224793,66.02561087,-37.82922454,1,47.54323143
2763.976949,44.94665004,48.83687308,-46.60373911,0,62.37634266
1886.113127,51.42552404,27.36513008,-50.97637533,1,41.00187441
3582.828594,89.20783297,52.54633543,-45.28274132,0,74.40278985
2957.76782,73.92454099,44.83617081,-43.88638311,0,58.13303111
4554.284127,50.33055308,77.64736551,-42.59952219,0,39.92839752
2882.000233,87.53254962,28.45491973,-59.28583668,0,32.00877311
3411.878987,48.75602094,59.90817022,-46.98485978,0,36.58908485
4249.175616,71.55616661,64.30496967,-58.24764365,0,31.67612159
4253.371923,89.00823572,66.77126362,-37.32636384,0,60.32025731
2742.03613,78.31122851,45.61664025,-37.9141769,1,63.94523963
3743.627766,93.49672182,49.85083373,-56.83720018,0,26.2722266
2634.999116,54.5541395,35.15412451,-61.32877283,0,40.74353937
3289.033864,71.33303359,56.53870294,-44.45016626,1,59.05200593
1921.563377,32.19640332,27.15624651,-54.32413619,0,54.60079268
2675.438377,46.21881076,40.8876566,-58.92028019,0,45.36946855
2573.636163,92.68987412,21.85670505,-64.13017272,1,28.60454355
3040.100786,38.72805094,53.66409219,-53.324677,0,50.52456754
2994.744629,52.58134512,56.7618267,-32.05472403,0,83.64787034
2972.106617,77.74761674,42.96650005,-45.62820041,0,65.10966265
5261.307287,58.42318312,86.89210435,-45.90288467,1,58.55124471
3136.22372,80.91142368,43.61107117,-50.10805235,0,63.00389612
3876.28444,80.99885433,51.82659356,-68.13588248,0,42.92363222
2230.988157,55.01504559,40.17508084,-42.29838595,1,54.70709646
4618.237619,92.86261182,68.53308766,-46.73146171,0,48.8497068
2887.031548,32.42288343,55.54640749,-45.06921902,0,64.02667969
2652.467304,37.56403199,55.65027771,-29.48526041,0,84.17672341
2595.979923,36.6200125,49.28476422,-43.74294005,0,53.83749009
3790.79829,75.54805433,61.93900414,-39.70469262,0,46.16662345
5486.057104,63.16685754,82.89809093,-58.62360207,0,40.87103266
4116.083764,83.9663439,64.45737682,-41.62002425,0,63.61828562
3854.242526,39.62382654,71.95557586,-36.77940246,0,61.8515788
2413.210673,69.70978937,36.51892208,-36.35660897,0,66.53234043
2931.097989,52.68050888,47.35843482,-52.93577927,0,33.50481423
2913.1229,44.13691202,50.76580687,-50.32639671,0,51.57011307
3007.190164,43.10038735,55.77032634,-42.61275507,0,82.32263864
3053.810837,41.72714449,46.61868645,-68.92718282,0,29.37107583
2098.757652,38.96299322,35.56877716,-45.37687275,0,61.25431525
2413.101415,47.53873688,43.92127615,-38.52251569,0,54.59793105
3688.432186,81.06787904,52.61653842,-56.50087453,0,52.794593
2864.18817,36.94692308,52.14983808,-49.39808692,0,61.98139995
3228.486908,91.04604783,40.96565823,-52.72094504,0,37.11580575
2377.519614,50.53731589,35.23456787,-51.07836193,0,36.75897345
2755.466105,63.77539776,50.31139062,-28.48882665,0,74.53304673
3473.863483,84.60055459,47.58740007,-55.62087185,0,56.35412836
3684.159644,93.20073067,52.51274109,-47.44368223,0,51.32083737
2316.24644,85.42244823,30.84742371,-28.91005469,0,73.62721424
4148.773311,77.99807689,64.94375386,-46.36629296,0,46.98103186
2946.015351,47.54722384,53.73456892,-41.56227444,0,45.32136995
3046.225149,33.47035958,56.51429304,-49.6927874,0,60.23568135
3797.32462,60.7929569,63.24400886,-47.10683556,0,47.43993511
2257.571604,43.00870996,43.66986389,-46.34901504,1,57.7214658
3552.004833,90.88128455,48.4816106,-52.58932155,0,41.75641324
2314.034114,59.97762257,31.20987368,-47.37944401,0,44.04888717
2529.473291,30.16048097,43.66150261,-57.87080781,0,43.48541223
2980.209313,72.72495259,48.19071319,-38.36877331,0,73.73207672
3362.881311,66.08678438,55.75680966,-57.74447806,1,38.91181454
3098.317289,31.80070603,57.74009283,-49.96734995,0,39.1724757
2526.780806,66.30683734,36.61859229,-44.49224053,0,55.95177676
1778.773452,37.63028465,34.22335239,-32.65658892,0,41.40899004
2941.374257,38.88649884,53.49868643,-48.58933015,0,59.39120158
3627.161322,65.4486005,52.23279521,-66.16423599,0,38.7949907
2292.086266,39.91563653,50.33491593,-31.28835054,1,59.91516896
4088.616946,74.57797972,59.54557134,-62.34014012,0,34.82768321
2276.442528,61.59287075,30.66261734,-60.58262091,1,40.10529461
4804.028379,39.3616071,75.82402735,-70.19582394,0,21.97681292
3116.45206,51.67827684,58.21978353,-46.60758209,1,64.30560509
2912.05027,91.09421707,34.40173831,-48.96476867,0,29.70557132
3655.214956,65.19187676,56.43759237,-56.56547879,0,38.53136159
2894.570634,84.96138092,37.45531704,-63.50988688,1,47.89635566
1868.357795,55.38323934,28.98175841,-42.88391396,1,35.91241489
3052.46602,56.20408661,45.96142417,-59.57769768,0,54.18234845
3544.255373,59.29634181,57.69918641,-51.94601193,0,49.56497118
3204.839749,94.7547956,41.39271626,-47.84805384,0,51.38756308
3132.199613,56.4038338,52.62392016,-63.34609293,1,18.07163234
3855.604117,65.22851877,59.88012693,-56.67668475,0,41.76069171
3855.546396,46.41831929,68.03273074,-45.06811936,0,57.78544765
3781.955049,35.93454169,64.73807864,-60.23410512,0,32.66545253
3127.74971,38.7882705,64.20222316,-36.21824472,1,68.76293077
2457.80336,43.74422608,44.8322326,-55.80079877,1,52.45564983
2320.087823,72.960081,36.08356967,-29.9991168,0,65.31396513
2131.236347,46.96899427,27.53959787,-53.13809875,0,64.98121952
4228.019166,88.93727559,56.13922731,-68.16597266,0,13.82732773
2510.489456,53.42023866,38.72433284,-49.40906256,0,39.64935295
2844.956253,32.14815323,56.22781931,-41.25702048,0,64.11165961
6524.544013,38.93544488,100.4355753,-49.59950786,0,48.245908
2990.883373,68.42837954,48.22790448,-41.98468965,0,41.02593174
4170.341385,37.71934034,79.52159343,-34.5154451,1,69.53041718
3382.917442,38.10188442,63.98706498,-40.85737126,0,55.63682397
2565.122339,40.74352194,51.04803744,-34.60938216,0,67.1053586
3556.322219,64.84889236,58.00915465,-63.79385684,1,34.14125867
3879.874696,93.92689474,49.87554037,-63.40273947,0,21.74209138
3810.446539,72.74481463,58.23609872,-53.59326969,0,31.01365881
2890.582206,73.76794148,37.07191562,-75.11571623,1,42.02992721
3302.977075,59.21419327,58.13033995,-52.05304996,1,37.4348545
3297.002086,66.97655958,60.380488,-35.07739044,1,68.92925649
3208.982892,53.14680561,53.18909354,-51.96883612,0,45.48555421
3977.432328,44.28294547,69.96007186,-46.23852625,0,55.747656
2902.398544,79.61472147,39.80161655,-47.44867208,0,52.19001628
2156.299891,49.94433977,33.42699411,-58.38866143,1,58.41200661
1991.396906,54.20913007,28.17531555,-39.89823087,0,61.11674531
4076.812397,64.1376085,65.88832652,-50.14182892,0,66.27668995
3305.183968,70.84364786,53.13118763,-43.85586422,0,69.29770088
3290.590511,51.51443462,53.11462301,-57.58604186,0,44.82782582
2326.958044,51.6902379,31.83254349,-53.32476681,0,47.7780374
2631.689543,36.68893795,42.91249898,-59.58752726,0,46.92424063
3336.549181,70.95473634,49.44318868,-54.47591617,0,40.53411908
2991.568125,49.27683372,56.26479602,-48.07080251,1,64.52806387
3621.619185,80.0553125,50.91328026,-58.43864723,0,50.3347707
3421.722561,73.22157706,49.79950388,-56.05645044,0,38.47692585
3448.737041,83.29991161,48.97954707,-51.73927645,0,58.28112584
3278.079881,50.52698267,56.10324517,-49.69362861,0,42.03961866
3956.130799,94.37677784,43.44552051,-81.4581176,0,19.75622994
3226.111243,50.83215102,52.01467577,-57.52901329,0,50.74824038
4738.710737,94.05344814,71.67766975,-41.05214555,0,66.5424655
3206.90634,56.5670269,54.89611894,-59.96186934,1,51.11949064
3184.237399,40.10990298,58.99539956,-44.7075093,0,53.44266349
2002.20313,33.65800944,47.01684557,-21.29841042,0,72.92908496
3894.582983,41.10513127,70.82158863,-41.38040075,0,67.89502126
6466.936228,44.89554538,97.28529916,-57.46537313,0,31.63943152
2904.700033,52.82665821,47.57100014,-51.13354574,0,44.13634778
2756.934107,38.43497052,47.65128757,-54.21444296,0,49.55551985
2878.468788,52.67141129,50.15247456,-43.53685246,0,59.52005527
2902.147837,71.53580369,51.48772491,-36.39918377,1,67.01844935
4673.977846,92.578615,73.76656567,-42.16474591,1,46.47716168
2959.463511,42.93319261,51.52325005,-51.42640967,0,56.49991061
3242.29419,73.79901813,45.42682752,-57.04009053,0,30.89430984
5643.075459,71.34650619,83.61983271,-57.37069232,0,34.49638695
2982.771339,59.19481371,46.29909969,-53.00222644,0,50.82278978
3120.830063,50.89394137,57.51617262,-37.58346327,0,53.84664971
3731.86282,77.20411684,55.52503358,-53.99922781,0,46.52691908
3804.141733,70.3199893,58.5462342,-54.19928296,0,61.94663494
3142.440458,51.27700716,56.52711618,-41.06172155,0,51.7770143
4438.718216,88.92162859,68.51925464,-54.92941649,1,40.44161591
3386.149739,43.04471012,56.68917295,-58.93831661,0,43.43794392
2798.432293,48.16424381,51.51999723,-39.41052189,0,60.03523294
2254.639913,37.26811243,27.82619077,-66.36529243,0,42.73135581
2738.925006,55.2831686,39.6818088,-57.52686379,0,56.96334834
3239.224591,93.67558477,41.89360507,-49.35229296,0,72.45904949
3846.834262,93.99322707,49.7824592,-61.82774226,0,48.72395318
2953.715704,75.81258004,40.04247737,-52.15482602,0,56.53843866
2812.741133,33.44377022,49.08059304,-57.37667022,0,36.88129127
1953.19545,69.27823551,11.64294164,-56.88176581,1,38.79519176
4244.584083,51.70720244,70.71088219,-51.54324867,0,38.47637693
2999.813847,30.08585877,51.78579608,-62.58098195,0,41.9949419
2688.124658,55.15603301,44.18617925,-45.90918369,0,41.2197109
3696.662022,57.86606853,65.67987937,-48.64922528,1,49.395439
3460.984053,38.2963911,59.74807667,-57.64083533,0,26.18247118
2448.497649,36.1679728,39.3667128,-58.04015421,0,48.57817843
2976.049924,70.54492979,36.52945224,-63.72227372,0,40.00042391
3150.602766,66.58428435,53.34572063,-38.6668364,0,52.42324303
4494.407025,54.19404604,72.92619921,-54.33773904,0,64.7106678
3126.789197,60.16646481,45.59930881,-60.97874195,0,47.67294033
3023.667608,94.73078936,29.23403119,-59.84351542,0,36.89791511
2770.735398,91.00842621,37.68867943,-48.49517548,1,43.17160238
3024.045335,47.49469221,46.70862654,-62.86651638,0,58.59497472
2241.277063,33.76042885,48.09954676,-41.41814422,1,52.76144372
3164.937574,62.92911096,52.99880597,-42.90040955,0,49.00152715
2414.560523,40.8623959,41.27864547,-49.04082643,0,69.61372781
4078.576378,46.02048083,69.89045192,-50.35864801,0,53.83707411
2087.84335,62.93665071,23.46378296,-59.04712304,1,51.92530094
3328.531501,51.01783752,52.50790575,-61.4506351,0,26.75766315
5382.415096,92.69571466,80.2958409,-42.0255475,0,73.43018478
3527.631414,84.72618361,56.51337333,-47.18913638,1,33.65048385
4030.698006,82.07436335,62.01886924,-46.34662606,0,40.61243644
3569.08154,75.788694,51.51110078,-57.32553683,0,44.60436775
3143.771889,91.51289481,41.20032813,-47.53221189,0,44.33434682
2808.748741,80.8233425,29.35555772,-59.20195544,0,50.13160983
1737.467639,51.36693556,24.54567596,-33.94053703,0,58.0390323
4049.494385,79.88974,58.69118896,-58.79593761,0,35.86348159
3380.026367,44.98223104,59.76918157,-48.59977984,0,45.08242557
2598.621467,71.71107509,32.67002445,-50.57590824,0,54.89243437
3122.629653,92.85014892,39.45568507,-48.86075148,0,68.02484946
3361.679117,36.8067476,58.54773276,-57.1965183,0,34.16499594
1513.231311,33.24625532,18.79474899,-42.35128075,0,51.46718282
3531.749874,78.3947347,51.30668598,-53.91297746,0,58.39792499
3466.218692,37.99559998,62.80107886,-48.75964011,0,65.52621288
4027.133123,57.96928551,67.86981023,-45.54005067,0,67.83101012
2950.295705,73.18632221,44.24997203,-45.55125486,0,58.63424599
3241.290751,79.60417506,39.76203679,-64.21995663,0,43.64071892
3067.227872,90.6460743,34.39497366,-56.81689414,0,39.62102698
2502.348094,60.39756763,37.73029099,-45.81025338,0,49.27823715
3337.520716,82.87058963,51.39102505,-54.43162476,1,46.79241179
3893.327399,81.9307624,63.38855231,-47.66696539,1,40.84723182
3001.452299,90.20223806,36.11684466,-51.29486166,0,39.29696656
3317.713172,41.80134229,49.87944267,-74.2224321,0,35.19643792
3292.900982,58.49298618,56.0890132,-44.47598052,0,51.33540206
3108.760177,48.12228058,56.99125544,-54.38683385,1,30.64402199
3710.705204,93.73973311,52.1622541,-66.08889336,1,27.42815826
4509.817365,86.6734089,64.14725818,-60.31102785,0,31.39887903
3827.939804,49.13486913,70.57255684,-44.29331655,1,58.51209303
3020.38008,59.49425998,50.87807838,-58.52832424,1,26.82314266
3315.537817,75.32151224,52.01470601,-43.81806294,0,78.70846946
4115.535878,54.3199832,69.90823647,-45.92738743,0,40.90834469
2906.155167,71.35478724,45.93058757,-40.92064455,0,55.59591588
4456.046463,34.11860549,79.03546148,-59.72664003,1,39.62911453
4047.832118,69.77594774,62.20411572,-55.95682693,0,43.87723914
3462.30248,52.00094314,59.74865926,-47.19466532,0,42.08556088
4731.71955,68.23715131,66.4496023,-77.90573896,0,26.52946989
2682.286448,50.7520095,44.11223818,-49.07956439,0,58.38238474
3002.54816,46.66299866,53.57678595,-45.48559827,0,47.48463128
5259.869076,86.38799556,79.8266499,-42.31689892,0,49.85983082
4839.749646,82.18475514,65.88141215,-74.64481025,0,44.38882739
3436.02166,32.88878718,61.75566763,-54.42791658,0,39.2007779
3269.672731,85.96785501,43.5802227,-53.0411193,0,47.62153497
1842.109072,61.3624697,8.692142315,-44.05549123,0,63.72043749
2842.773396,38.37650387,43.92633716,-66.99987347,0,43.66933299
3905.400171,44.82725193,71.52205236,-36.804013,0,53.38785892
3310.829238,35.61866126,64.14563881,-38.68452133,0,83.50740147
2856.808957,47.18314968,42.73683611,-63.49996096,0,61.34442832
2289.421147,39.45312787,45.37283657,-47.28064995,1,56.96190536
1628.46972,30.62958697,35.1581876,-38.92875837,1,69.6575851
2496.355676,72.34819519,28.30238773,-51.37183485,0,55.90123969
2592.737417,66.36478352,46.31705941,-37.51525157,1,52.10759827
2488.084042,54.3387293,45.79834764,-44.16322579,1,41.64133419
4150.878944,83.07708699,59.96998844,-57.68762633,0,47.26286099
2484.905911,48.33327684,45.08070082,-52.31313417,1,36.53584494
3364.242297,62.99863679,49.65947222,-61.16161773,0,30.69223637
3588.399991,81.99486123,46.23487871,-66.39795519,0,27.50843936
1969.052071,33.87969607,32.62291796,-47.6358807,0,66.55410223
3033.905585,83.66818583,42.76076729,-44.96643176,0,59.55494927
3630.050842,81.86791992,57.46780981,-53.48652304,1,60.27209446
3888.258125,83.87586359,54.9763984,-58.2189384,0,50.92397963
2607.294676,51.28617772,48.3081399,-35.48789628,0,57.56253295
3716.37282,57.90671407,60.82505464,-52.55676063,0,32.57424024
2650.630649,78.26632262,32.72997887,-48.1284394,0,46.99384998
2706.045907,45.2104158,46.78805372,-48.5121807,0,47.43478691
3166.60194,74.2433618,47.40861951,-48.29153899,0,66.98369992
1440.637524,39.94974555,22.01937807,-30.52663948,0,84.51214827
2374.819519,62.80881373,35.54708829,-41.13184782,0,43.94269056
2685.501871,78.73562864,25.85503701,-59.43415317,0,31.18441602
2132.304089,62.8545374,14.73676791,-54.32152256,0,25.82026108
3604.319652,62.1118334,64.01624679,-34.00979731,0,72.89719985
2928.427292,43.9419961,48.47526928,-56.60830675,0,30.00698329
3971.679524,46.64183281,65.76796471,-58.20741103,0,45.24466748
4573.061026,93.32898026,70.05208828,-52.29218522,1,54.61613028
3290.060926,64.35966897,51.24316216,-52.84226968,0,44.86446317
4476.704359,87.43613612,63.75812519,-59.25932046,0,41.50099925
4036.313115,71.99333359,61.46928137,-55.89636131,0,58.13179617
2642.890095,53.66359914,41.82737078,-49.73577879,0,59.98238029
3635.532179,76.37403609,54.8511293,-51.55500432,0,40.34986407
3108.700426,53.37061831,55.04882549,-41.9017681,0,54.37727779
3048.299775,35.77956865,59.63162538,-39.23613999,0,65.93424772
3067.546853,90.57583469,44.99912496,-49.12248035,1,52.10168989
2741.625451,69.37986352,37.57268669,-51.12552152,0,35.87291821
3463.893027,78.57843035,45.08490783,-65.15972989,0,25.6397616
4304.16548,81.49270098,61.56363652,-61.90594282,0,10.08760537
2885.37824,91.87159767,41.4602868,-34.08564934,0,72.84915653
3688.442029,45.87443604,58.15062324,-67.79379807,0,43.80612071
2623.245678,45.4554206,47.56402383,-42.52501294,0,59.1837412
3734.453038,66.36539895,62.67493589,-41.39026246,0,58.44498805
3228.329869,60.65216697,52.22472861,-49.82786902,0,44.90501528
2812.611824,83.35143858,38.75884563,-42.07566042,0,35.47133011
4359.661057,87.84010834,66.45918256,-59.66086454,1,36.92803666
4250.259399,87.44094968,70.28644376,-35.76902281,1,58.19491296
3652.922134,80.5326772,56.60955863,-44.41136997,0,62.52870377
4220.041631,41.97634095,76.79488611,-47.63741423,1,53.29513135
3934.243225,86.96486617,52.4508625,-64.72159868,0,54.51111476
3068.998799,70.40681165,44.72190912,-52.34710624,0,38.1972056
2292.391347,56.73407472,28.41088564,-52.86352897,0,45.53287822
3541.99267,72.41212505,54.72971195,-50.12466832,0,54.76446971
3402.002002,80.07498854,50.07025425,-49.29877384,0,51.40293977
3190.324143,69.9760786,47.81740612,-69.42969896,1,10.10245677
2425.87967,52.71555487,38.61752718,-46.03316867,0,54.73393883
2197.938143,35.90049468,35.0216252,-53.41964964,0,70.12418358
2921.944528,49.10551263,48.45650842,-52.6176928,0,46.2879704
2556.771088,91.58178704,28.73219734,-52.97063496,1,30.40228452
2836.346117,57.46718938,38.47698763,-63.28319469,0,24.94112324
2199.780628,69.96189399,23.17299385,-44.80647313,0,48.96635073
4914.961969,83.28037645,76.276104,-41.30364383,0,43.97547897
